k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+3.95100e+01 	+2.39189e+04 	+4.24409e-12 	+2.34181e+04 	-1.03365e-11 	+1.73623e+04 	-3.00957e-12 	+4.21760e+02 	+1.55297e-11 	+9.86128e-01 	-2.47847e-02 	
+4.00100e+01 	+2.40528e+04 	+1.61397e-12 	+2.35579e+04 	+2.04580e-11 	+1.73644e+04 	+2.22622e-11 	+4.27473e+02 	-7.04542e-12 	+9.85984e-01 	-2.53726e-02 	
+4.05100e+01 	+2.41877e+04 	+3.93859e-12 	+2.36987e+04 	-4.69296e-12 	+1.73664e+04 	-6.87441e-12 	+4.33125e+02 	+1.18887e-11 	+9.85834e-01 	-2.59636e-02 	
+4.10100e+01 	+2.43236e+04 	+5.69231e-12 	+2.38403e+04 	+2.00393e-11 	+1.73684e+04 	+6.28184e-12 	+4.38716e+02 	-1.74619e-11 	+9.85678e-01 	-2.65577e-02 	
+4.15100e+01 	+2.44605e+04 	-2.32577e-11 	+2.39828e+04 	-3.51113e-12 	+1.73702e+04 	-2.05773e-11 	+4.44244e+02 	-2.22891e-11 	+9.85514e-01 	-2.71548e-02 	
+4.20100e+01 	+2.45983e+04 	+3.63935e-11 	+2.41262e+04 	+2.42590e-11 	+1.73721e+04 	+1.89150e-11 	+4.49710e+02 	+2.16205e-11 	+9.85343e-01 	-2.77549e-02 	
+4.25100e+01 	+2.47370e+04 	+2.76780e-11 	+2.42705e+04 	-5.83546e-12 	+1.73738e+04 	+1.70149e-11 	+4.55114e+02 	+3.85451e-11 	+9.85164e-01 	-2.83578e-02 	
+4.30100e+01 	+2.48766e+04 	-1.92538e-11 	+2.44156e+04 	+3.82949e-12 	+1.73755e+04 	-4.61694e-12 	+4.60455e+02 	-1.75496e-11 	+9.84976e-01 	-2.89632e-02 	
+4.35100e+01 	+2.50171e+04 	-2.74320e-11 	+2.45615e+04 	-9.98157e-13 	+1.73771e+04 	-1.50718e-11 	+4.65735e+02 	-3.05103e-11 	+9.84779e-01 	-2.95709e-02 	
+4.40100e+01 	+2.51585e+04 	-7.17567e-12 	+2.47082e+04 	+7.74605e-12 	+1.73787e+04 	-2.30957e-12 	+4.70952e+02 	-1.94230e-11 	+9.84572e-01 	-3.01803e-02 	
+4.45100e+01 	+2.53008e+04 	-3.90597e-14 	+2.48557e+04 	+2.27509e-11 	+1.73802e+04 	+1.07856e-11 	+4.76106e+02 	-1.48321e-11 	+9.84353e-01 	-3.07907e-02 	
+4.50100e+01 	+2.54439e+04 	+2.15594e-11 	+2.50041e+04 	+2.55761e-12 	+1.73817e+04 	+5.84862e-12 	+4.81199e+02 	+3.29722e-11 	+9.84123e-01 	-3.14011e-02 	
+4.55100e+01 	+2.55878e+04 	+2.60965e-11 	+2.51531e+04 	+1.37247e-11 	+1.73832e+04 	+1.91757e-11 	+4.86230e+02 	+2.77945e-11 	+9.83880e-01 	-3.20103e-02 	
+4.60100e+01 	+2.57325e+04 	+2.00841e-11 	+2.53030e+04 	+3.01659e-12 	+1.73845e+04 	+1.37021e-11 	+4.91199e+02 	+3.12845e-11 	+9.83624e-01 	-3.26166e-02 	
+4.65100e+01 	+2.58781e+04 	-1.33327e-11 	+2.54535e+04 	-2.44490e-11 	+1.73859e+04 	-1.59034e-11 	+4.96106e+02 	+7.91672e-12 	+9.83354e-01 	-3.32182e-02 	
+4.70100e+01 	+2.60244e+04 	+6.12382e-12 	+2.56048e+04 	-6.11077e-12 	+1.73872e+04 	+3.37138e-12 	+5.00953e+02 	+2.71577e-11 	+9.83072e-01 	-3.38130e-02 	
+4.75100e+01 	+2.61715e+04 	-1.66301e-11 	+2.57568e+04 	-2.36852e-11 	+1.73884e+04 	-1.64966e-11 	+5.05739e+02 	+2.97085e-12 	+9.82777e-01 	-3.43990e-02 	
+4.80100e+01 	+2.63194e+04 	+3.11973e-11 	+2.59095e+04 	+1.76977e-11 	+1.73897e+04 	+2.56821e-11 	+5.10464e+02 	+3.05137e-11 	+9.82472e-01 	-3.49743e-02 	
+4.85100e+01 	+2.64680e+04 	+3.41166e-11 	+2.60629e+04 	+3.51610e-11 	+1.73908e+04 	+3.17416e-11 	+5.15129e+02 	+1.45660e-11 	+9.82158e-01 	-3.55375e-02 	
+4.90100e+01 	+2.66174e+04 	-7.54694e-12 	+2.62170e+04 	-1.27105e-11 	+1.73920e+04 	-1.55892e-11 	+5.19735e+02 	+2.72308e-11 	+9.81838e-01 	-3.60879e-02 	
+4.95100e+01 	+2.67675e+04 	-3.45914e-11 	+2.63717e+04 	-4.39988e-11 	+1.73931e+04 	-3.90744e-11 	+5.24281e+02 	-2.00337e-12 	+9.81513e-01 	-3.66254e-02 	
+5.00100e+01 	+2.69182e+04 	-3.60778e-11 	+2.65270e+04 	-1.68633e-11 	+1.73942e+04 	-2.35096e-11 	+5.28768e+02 	-5.35851e-11 	+9.81187e-01 	-3.71503e-02 	
+5.05100e+01 	+2.70697e+04 	+2.48072e-11 	+2.66830e+04 	+2.99578e-11 	+1.73952e+04 	+2.82796e-11 	+5.33197e+02 	+2.92486e-12 	+9.80860e-01 	-3.76636e-02 	
+5.10100e+01 	+2.72219e+04 	+6.59558e-12 	+2.68397e+04 	+1.25232e-11 	+1.73963e+04 	+5.15545e-12 	+5.37569e+02 	-2.23240e-11 	+9.80533e-01 	-3.81661e-02 	
+5.15100e+01 	+2.73747e+04 	+6.01279e-12 	+2.69969e+04 	-9.16767e-12 	+1.73972e+04 	+1.27554e-12 	+5.41882e+02 	+1.31326e-11 	+9.80209e-01 	-3.86591e-02 	
+5.20100e+01 	+2.75282e+04 	-7.34511e-12 	+2.71548e+04 	-1.13663e-12 	+1.73982e+04 	-1.59254e-12 	+5.46139e+02 	-9.07907e-12 	+9.79887e-01 	-3.91436e-02 	
+5.25100e+01 	+2.76824e+04 	+2.32048e-11 	+2.73132e+04 	+2.94676e-11 	+1.73991e+04 	+2.70393e-11 	+5.50340e+02 	+1.08519e-11 	+9.79568e-01 	-3.96206e-02 	
+5.30100e+01 	+2.78372e+04 	+9.79190e-12 	+2.74722e+04 	-6.25297e-13 	+1.74001e+04 	+4.77693e-12 	+5.54485e+02 	+2.49246e-11 	+9.79252e-01 	-4.00911e-02 	
+5.35100e+01 	+2.79926e+04 	-7.83748e-12 	+2.76318e+04 	-4.40540e-12 	+1.74009e+04 	-4.68326e-12 	+5.58575e+02 	+5.83675e-12 	+9.78939e-01 	-4.05559e-02 	
+5.40100e+01 	+2.81486e+04 	-6.08895e-12 	+2.77920e+04 	-7.84368e-12 	+1.74018e+04 	-6.65253e-12 	+5.62610e+02 	-2.13622e-12 	+9.78629e-01 	-4.10156e-02 	
+5.45100e+01 	+2.83053e+04 	+2.57656e-11 	+2.79527e+04 	+3.44008e-11 	+1.74026e+04 	+3.43042e-11 	+5.66591e+02 	+4.48761e-12 	+9.78323e-01 	-4.14710e-02 	
+5.50100e+01 	+2.84625e+04 	-1.06558e-12 	+2.81139e+04 	-7.57494e-12 	+1.74034e+04 	-3.25201e-13 	+5.70519e+02 	+3.44540e-12 	+9.78019e-01 	-4.19225e-02 	
+5.55100e+01 	+2.86204e+04 	+5.91526e-13 	+2.82757e+04 	-1.00054e-11 	+1.74042e+04 	-7.31816e-12 	+5.74393e+02 	-4.44004e-12 	+9.77718e-01 	-4.23705e-02 	
+5.60100e+01 	+2.87788e+04 	+2.60023e-11 	+2.84380e+04 	+2.78259e-11 	+1.74050e+04 	+2.99612e-11 	+5.78215e+02 	+1.65625e-11 	+9.77420e-01 	-4.28155e-02 	
+5.65100e+01 	+2.89377e+04 	+1.84181e-11 	+2.86008e+04 	+2.38569e-11 	+1.74058e+04 	+2.45398e-11 	+5.81986e+02 	-1.03479e-12 	+9.77124e-01 	-4.32579e-02 	
+5.70100e+01 	+2.90973e+04 	-4.90527e-12 	+2.87641e+04 	-1.37593e-12 	+1.74065e+04 	-6.06614e-12 	+5.85706e+02 	-4.11115e-12 	+9.76831e-01 	-4.36978e-02 	
+5.75100e+01 	+2.92574e+04 	+2.22665e-11 	+2.89279e+04 	+1.61751e-11 	+1.74072e+04 	+2.45308e-11 	+5.89375e+02 	+1.67454e-11 	+9.76540e-01 	-4.41355e-02 	
+5.80100e+01 	+2.94180e+04 	+1.01059e-11 	+2.90922e+04 	+6.78562e-12 	+1.74079e+04 	+1.10800e-11 	+5.92994e+02 	+9.97945e-12 	+9.76252e-01 	-4.45713e-02 	
