Below are the first nkwall=min(nw,4*S+6)=14 solutions from BO, sorted by imag part, at 26-Dec-2020 14:48:42
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  
7.707626e-01     4.450000e-01     8.900000e-01     3.000000e+01     9.727849e-13     2.228137e-12     1.630058e-13     1.829887e-13     4.109460e-15     9.244567e-15     1.891311e-16     1.342271e-16     1.025919e-13     -8.827286e-14    -7.044893e-13    -1.303416e-12    3.627967e+04     -1.035224e-06    -3.627967e+04    -1.035228e-06    3.444548e+04     -1.373018e-06    -3.444548e+04    -1.373021e-06    2.204301e-03     -3.455760e-06    -2.204301e-03    -3.455761e-06    1.302937e+00     -3.288419e-03    -1.302937e+00    -3.288419e-03    
7.794229e-01     4.500000e-01     9.000000e-01     3.000000e+01     -2.626995e-13    3.300955e-13     3.551096e-15     8.174377e-14     2.381088e-14     1.023235e-14     2.249477e-16     -3.771705e-16    9.741050e-12     -4.479923e-14    4.779298e-13     -3.756046e-13    -3.627982e+04    -1.094427e-06    3.627982e+04     -1.094430e-06    -3.444564e+04    -1.452286e-06    3.444564e+04     -1.452289e-06    2.254273e-03     -3.574700e-06    -2.254273e-03    -3.574703e-06    1.322800e+00     -3.261907e-03    -1.322800e+00    -3.261907e-03    
7.880831e-01     4.550000e-01     9.100000e-01     3.000000e+01     1.125824e-12     6.075879e-13     -3.121497e-13    2.346803e-13     -3.797502e-15    4.414786e-14     1.008666e-16     2.015316e-16     -1.002262e-14    -9.162592e-15    3.867835e-12     -2.440574e-12    3.627996e+04     -1.156292e-06    -3.627996e+04    -1.156294e-06    3.444580e+04     -1.535196e-06    -3.444580e+04    -1.535197e-06    2.304811e-03     -3.696394e-06    -2.304811e-03    -3.696402e-06    -1.342790e+00    -3.230965e-03    1.342790e+00     -3.230965e-03    
7.967434e-01     4.600000e-01     9.200000e-01     3.000000e+01     -5.301113e-12    1.259883e-12     -1.026973e-12    4.868092e-13     -9.450854e-15    1.859316e-14     3.725779e-14     1.120672e-14     -2.216538e-16    2.067977e-16     -1.764898e-13    -3.284980e-13    -3.628011e+04    -1.220923e-06    3.628011e+04     -1.220930e-06    -3.444596e+04    -1.621844e-06    3.444596e+04     -1.621853e-06    -2.355914e-03    -3.820870e-06    2.355914e-03     -3.820872e-06    -1.362906e+00    -3.195699e-03    1.362906e+00     -3.195699e-03    
8.054036e-01     4.650000e-01     9.300000e-01     3.000000e+01     6.386868e-12     7.375435e-13     -8.948207e-15    5.652894e-15     8.817499e-17     1.279024e-17     6.289590e-14     -7.004406e-14    7.105839e-13     -1.402134e-13    3.771043e-14     -3.236383e-13    3.628025e+04     -1.288396e-06    -3.628025e+04    -1.288399e-06    3.444612e+04     -1.712396e-06    -3.444612e+04    -1.712402e-06    -2.407582e-03    -3.948152e-06    2.407582e-03     -3.948158e-06    1.383149e+00     -3.156230e-03    -1.383149e+00    -3.156230e-03    
8.140639e-01     4.700000e-01     9.400000e-01     3.000000e+01     3.107095e-12     3.639097e-12     7.304245e-15     1.920167e-14     1.863608e-17     -9.594879e-17    3.014174e-14     -2.124563e-14    -1.347136e-13    -5.999274e-14    3.393883e-13     -1.116506e-12    -3.628040e+04    -1.358807e-06    3.628040e+04     -1.358819e-06    -3.444629e+04    -1.806951e-06    3.444629e+04     -1.806965e-06    2.459816e-03     -4.078288e-06    -2.459816e-03    -4.078291e-06    -1.403519e+00    -3.112688e-03    1.403519e+00     -3.112688e-03    
8.227241e-01     4.750000e-01     9.500000e-01     3.000000e+01     7.213122e-12     3.323952e-12     -7.164144e-13    7.386182e-13     -3.701720e-13    8.823254e-14     -3.586376e-14    6.348279e-14     9.029261e-17     2.060034e-16     8.543334e-15     -2.405992e-15    3.628056e+04     -1.432263e-06    -3.628056e+04    -1.432267e-06    3.444645e+04     -1.905663e-06    -3.444645e+04    -1.905665e-06    -2.512615e-03    -4.211303e-06    2.512615e-03     -4.211304e-06    1.424016e+00     -3.065218e-03    -1.424016e+00    -3.065218e-03    
8.313844e-01     4.800000e-01     9.600000e-01     3.000000e+01     -2.658327e-12    4.918024e-12     -1.401027e-12    4.565808e-14     1.039888e-13     1.044164e-14     7.135672e-17     8.084629e-17     -2.247260e-14    -6.071902e-15    -4.259315e-13    -3.978374e-13    -3.628071e+04    -1.508838e-06    3.628071e+04     -1.508847e-06    -3.444662e+04    -2.008653e-06    3.444662e+04     -2.008662e-06    2.565980e-03     -4.347225e-06    -2.565980e-03    -4.347234e-06    -1.444640e+00    -3.013977e-03    1.444640e+00     -3.013977e-03    
8.400446e-01     4.850000e-01     9.700000e-01     3.000000e+01     3.275169e-12     2.803194e-12     -1.360366e-13    8.300053e-13     -7.457800e-15    1.125090e-15     3.783779e-16     -1.204483e-15    3.197300e-14     -3.570916e-14    1.379050e-12     -2.830437e-12    -3.628086e+04    -1.588639e-06    3.628086e+04     -1.588647e-06    -3.444679e+04    -2.116078e-06    3.444679e+04     -2.116086e-06    2.619911e-03     -4.486102e-06    -2.619911e-03    -4.486105e-06    1.465392e+00     -2.959133e-03    -1.465392e+00    -2.959133e-03    
8.487049e-01     4.900000e-01     9.800000e-01     3.000000e+01     2.007139e-13     5.997296e-12     -2.821844e-15    1.163932e-13     1.646625e-13     2.485581e-14     7.984400e-18     9.266816e-19     1.166332e-14     -2.269820e-14    -6.910620e-13    -3.671695e-13    -3.628102e+04    -1.671776e-06    3.628102e+04     -1.671783e-06    -3.444697e+04    -2.228060e-06    3.444697e+04     -2.228066e-06    2.674409e-03     -4.627954e-06    -2.674409e-03    -4.627966e-06    -1.486272e+00    -2.900866e-03    1.486272e+00     -2.900866e-03    
8.573651e-01     4.950000e-01     9.900000e-01     3.000000e+01     2.407755e-12     5.575163e-12     1.395568e-14     1.658204e-13     4.138570e-15     2.238311e-15     1.546968e-16     -1.352322e-16    1.880697e-13     -9.664029e-14    6.420659e-14     -6.105706e-13    3.628118e+04     -1.758339e-06    -3.628118e+04    -1.758341e-06    3.444714e+04     -2.344765e-06    -3.444714e+04    -2.344766e-06    -2.729472e-03    -4.772823e-06    2.729472e-03     -4.772824e-06    1.507279e+00     -2.839369e-03    -1.507279e+00    -2.839369e-03    
8.660254e-01     5.000000e-01     1.000000e+00     3.000000e+01     3.100915e-13     2.633869e-12     7.625036e-14     7.971191e-14     -5.956542e-18    1.256638e-16     -2.370295e-15    -3.847132e-16    9.279009e-13     -5.941257e-13    -3.752394e-13    -9.151059e-13    -3.628134e+04    -1.848432e-06    3.628134e+04     -1.848440e-06    -3.444732e+04    -2.466320e-06    3.444732e+04     -2.466328e-06    -2.785103e-03    -4.920733e-06    2.785103e-03     -4.920736e-06    -1.528415e+00    -2.774844e-03    1.528415e+00     -2.774844e-03    
