Below are the first nkwall=min(nw,4*S+6)=22 solutions from BO, sorted by imag part, at 24-Dec-2020 22:24:40
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  Re(omega19[wn])  Im(omega19[wn])  Re(omega20[wn])  Im(omega20[wn])  Re(omega21[wn])  Im(omega21[wn])  Re(omega22[wn])  Im(omega22[wn])  
2.412779e+00     4.254380e-01     2.450000e+00     1.000000e+01     3.669006e+00     6.990059e-01     1.062422e-03     1.948448e-01     2.764146e+00     4.851477e-12     3.042035e+04     1.916448e-12     2.945437e+04     1.565781e-12     8.846233e-01     8.926136e-13     6.073727e+00     3.129427e-13     2.859007e+04     2.968355e-13     -5.161905e+00    1.641899e-13     -3.042025e+04    2.952301e-14     -2.945378e+04    1.362681e-14     -4.944840e-01    6.168908e-15     -8.306000e-03    -2.888554e-16    8.306003e-03     -5.013231e-16    -2.271027e-12    -1.214909e-15    4.954226e-01     -5.172604e-15    6.327765e-15     -1.082082e-14    -2.859001e+04    -2.231002e-13    -8.794955e-01    -9.039550e-13    4.730380e+00     -4.494635e-12    1.062422e-03     -1.948448e-01    3.669006e+00     -6.990059e-01    
2.437399e+00     4.297792e-01     2.475000e+00     1.000000e+01     3.709728e+00     6.983370e-01     1.050374e-03     1.949121e-01     8.864183e-01     4.985325e-12     2.945440e+04     2.974675e-12     4.768847e+00     2.350859e-12     -2.859083e+04    2.099104e-12     2.859090e+04     7.036311e-13     3.042108e+04     6.966698e-13     -5.256439e+00    3.827291e-13     -2.945380e+04    3.656880e-14     4.955254e-01     7.805628e-15     -6.691094e-12    3.086470e-15     -8.390808e-03    3.335213e-17     8.390811e-03     -6.523025e-16    -4.945850e-01    -1.213513e-14    8.462292e-15     -1.485498e-14    6.171010e+00     -3.386723e-13    -3.042098e+04    -1.193086e-12    2.802080e+00     -1.887000e-12    -8.811219e-01    -5.153493e-12    1.050374e-03     -1.949121e-01    3.709728e+00     -6.983370e-01    
2.462019e+00     4.341204e-01     2.500000e+00     1.000000e+01     3.750367e+00     6.976388e-01     1.038730e-03     1.949766e-01     -8.827180e-01    4.102542e-12     4.807309e+00     1.170965e-12     -3.042172e+04    1.103181e-12     6.269385e+00     5.883486e-13     2.840025e+00     2.121815e-13     -2.945382e+04    1.019235e-13     -4.946832e-01    1.842416e-14     -8.475619e-03    9.370791e-16     3.495245e-12     1.982789e-16     8.475621e-03     -1.702438e-15    1.003310e-14     -1.167352e-14    4.956248e-01     -1.676647e-14    2.859173e+04     -1.060320e-13    -5.351901e+00    -4.627531e-13    3.042182e+04     -1.208146e-12    -2.859167e+04    -1.604539e-12    2.945442e+04     -2.713655e-12    8.881776e-01     -4.044137e-12    1.038730e-03     -1.949766e-01    3.750367e+00     -6.976388e-01    
2.486640e+00     4.384616e-01     2.525000e+00     1.000000e+01     3.790925e+00     6.969151e-01     1.027473e-03     1.950386e-01     2.877981e+00     3.573806e-12     3.042256e+04     1.925377e-12     -8.842845e-01    1.090775e-12     2.945445e+04     7.289845e-13     -2.859251e+04    6.613880e-13     2.859257e+04     8.650373e-14     -4.947786e-01    3.995549e-15     -2.915125e-13    1.716368e-15     8.560433e-03     7.566859e-16     -8.560430e-03    -8.671012e-16    4.957211e-01     -2.114085e-15    7.758344e-15     -1.616220e-14    -2.945384e+04    -4.971113e-14    6.368850e+00     -1.716887e-13    -3.042246e+04    -2.812846e-13    -5.448289e+00    -3.173034e-13    8.899019e-01     -8.613390e-13    4.845765e+00     -3.775597e-12    1.027473e-03     -1.950386e-01    3.790925e+00     -6.969151e-01    
2.511260e+00     4.428029e-01     2.550000e+00     1.000000e+01     3.831404e+00     6.961692e-01     1.016589e-03     1.950982e-01     4.884216e+00     4.170278e-12     8.915920e-01     3.049745e-12     2.945448e+04     1.459798e-12     -3.042322e+04    1.164453e-12     -5.545605e+00    1.376717e-13     -1.234374e-14    2.885413e-15     8.645247e-03     1.026438e-15     -8.645244e-03    7.248693e-17     -4.948713e-01    -1.686187e-15    4.958144e-01     -3.428091e-15    1.762360e-14     -2.180575e-14    2.859342e+04     -2.218865e-14    -2.945386e+04    -7.173401e-14    6.469400e+00     -1.182766e-13    3.042332e+04     -3.328572e-13    -2.859336e+04    -1.495986e-12    -8.858220e-01    -3.296436e-12    2.915946e+00     -3.868980e-12    1.016589e-03     -1.950982e-01    3.831404e+00     -6.961692e-01    
2.535880e+00     4.471441e-01     2.575000e+00     1.000000e+01     3.871807e+00     6.954042e-01     1.006061e-03     1.951553e-01     4.922662e+00     3.236045e-12     -2.859422e+04    1.376281e-12     8.932487e-01     1.282180e-12     2.859428e+04     1.076471e-12     6.571031e+00     3.774183e-13     2.945451e+04     2.852157e-13     -7.424011e-15    9.373791e-15     4.959048e-01     4.579744e-15     -3.546893e-12    2.455788e-15     8.730062e-03     1.834418e-15     -8.730059e-03    -2.151193e-16    -4.949614e-01    -6.363486e-15    -2.945389e+04    -1.449725e-14    -5.643850e+00    -2.263975e-13    -3.042398e+04    -5.879382e-13    -8.873312e-01    -1.321076e-12    3.042408e+04     -1.611656e-12    2.953922e+00     -3.449909e-12    1.006061e-03     -1.951553e-01    3.871807e+00     -6.954042e-01    
2.560500e+00     4.514853e-01     2.600000e+00     1.000000e+01     3.912135e+00     6.946230e-01     9.958761e-04     1.952102e-01     2.991908e+00     1.938653e-12     3.042484e+04     1.218611e-12     2.945454e+04     7.151616e-13     8.948727e-01     4.856861e-13     -2.859508e+04    4.616748e-13     6.673740e+00     4.542437e-13     -4.518602e-15    8.219135e-15     4.959924e-01     6.064577e-15     6.917677e-12     5.890963e-15     -8.814876e-03    1.058409e-15     8.814879e-03     -8.634272e-16    -4.950491e-01    -8.404717e-15    -2.945391e+04    -1.591359e-14    4.961103e+00     -1.923728e-13    -3.042474e+04    -2.085897e-13    2.859515e+04     -2.453965e-13    -5.743024e+00    -4.617132e-13    -8.888126e-01    -6.431336e-13    9.958761e-04     -1.952102e-01    3.912135e+00     -6.946230e-01    
2.585120e+00     4.558265e-01     2.625000e+00     1.000000e+01     3.952390e+00     6.938284e-01     9.860206e-04     1.952628e-01     3.029902e+00     3.174351e-12     -8.902668e-01    2.253270e-12     -3.042552e+04    1.039981e-12     2.859602e+04     3.092662e-13     6.777523e+00     1.342674e-13     -6.959279e-15    2.948967e-14     -4.951343e-01    9.661901e-15     -8.899695e-03    -8.477465e-16    8.899698e-03     -1.805009e-15    4.960774e-01     -2.725553e-15    -2.945393e+04    -5.109039e-15    6.745639e-13     -1.664893e-14    -5.843127e+00    -3.858959e-14    -2.859596e+04    -1.377889e-12    8.964648e-01     -2.074092e-12    4.999540e+00     -2.682412e-12    3.042562e+04     -3.055820e-12    2.945456e+04     -4.389242e-12    9.860206e-04     -1.952628e-01    3.952390e+00     -6.938284e-01    
2.609741e+00     4.601677e-01     2.650000e+00     1.000000e+01     3.992576e+00     6.930229e-01     9.764816e-04     1.953132e-01     8.980256e-01     2.619339e-12     5.037973e+00     2.262271e-12     2.945459e+04     1.488303e-12     -2.859684e+04    8.832801e-13     2.859691e+04     4.904247e-13     -5.944161e+00    1.148508e-13     -2.963809e-15    6.716087e-15     -4.952172e-01    2.215223e-15     8.984518e-03     1.816497e-15     -8.984515e-03    8.557757e-16     -3.205878e-12    -1.100135e-15    4.961597e-01     -4.551247e-15    -2.945395e+04    -6.753598e-14    6.882376e+00     -1.726120e-13    -3.042630e+04    -5.836358e-13    3.042640e+04     -8.115221e-13    3.067906e+00     -2.620926e-12    -8.916944e-01    -2.751874e-12    9.764816e-04     -1.953132e-01    3.992576e+00     -6.930229e-01    
2.634361e+00     4.645089e-01     2.675000e+00     1.000000e+01     4.032694e+00     6.922086e-01     9.672470e-04     1.953616e-01     3.042719e+04     1.563069e-12     5.076402e+00     8.468757e-13     8.995558e-01     6.427618e-13     -2.859773e+04    5.437941e-13     -6.046126e+00    1.505103e-13     -1.433834e-14    3.304028e-14     -4.952979e-01    2.216126e-15     -9.069337e-03    4.427732e-16     4.962397e-01     9.869796e-18     9.069340e-03     -2.551105e-16    -9.693455e-13    -1.130419e-14    -2.945398e+04    -1.631346e-14    -3.042709e+04    -4.102067e-13    -8.930961e-01    -4.311011e-13    6.988294e+00     -4.419500e-13    3.105918e+00     -4.764608e-13    2.859780e+04     -1.090648e-12    2.945462e+04     -1.433852e-12    9.672470e-04     -1.953616e-01    4.032694e+00     -6.922086e-01    
2.658981e+00     4.688501e-01     2.700000e+00     1.000000e+01     4.072747e+00     6.913877e-01     9.583051e-04     1.954079e-01     5.114827e+00     3.781354e-12     9.010562e-01     2.460209e-12     2.945465e+04     2.204945e-12     3.042799e+04     1.937941e-12     -6.149022e+00    3.359564e-13     -2.945400e+04    1.196927e-13     -3.042789e+04    7.210143e-14     7.095274e+00     2.325336e-14     4.963172e-01     6.793802e-15     -4.953195e-12    2.793599e-15     -3.951090e-15    2.477745e-15     9.154164e-03     2.338501e-15     -9.154161e-03    3.045309e-16     -4.953765e-01    -6.571299e-15    -2.859863e+04    -1.264099e-13    2.859870e+04     -7.368831e-13    -8.944722e-01    -2.500075e-12    3.143938e+00     -3.685926e-12    9.583051e-04     -1.954079e-01    4.072747e+00     -6.913877e-01    
2.683601e+00     4.731913e-01     2.725000e+00     1.000000e+01     4.112736e+00     6.905621e-01     9.496451e-04     1.954523e-01     3.181966e+00     3.916577e-12     9.025273e-01     8.134613e-13     -3.042869e+04    4.584227e-13     7.203311e+00     2.466246e-13     2.859961e+04     1.437728e-13     -3.837101e-15    1.377335e-14     9.238990e-03     1.126987e-15     -4.954530e-01    6.080270e-16     -9.238987e-03    -1.322564e-15    4.963925e-01     -2.610397e-15    2.137851e-12     -9.083676e-15    -2.945402e+04    -4.466005e-14    -6.252850e+00    -2.937535e-13    -2.859954e+04    -4.300209e-13    -8.958235e-01    -1.034551e-12    3.042880e+04     -3.506261e-12    5.153249e+00     -3.531459e-12    2.945468e+04     -5.780872e-12    9.496451e-04     -1.954523e-01    4.112736e+00     -6.905621e-01    
2.708221e+00     4.775325e-01     2.750000e+00     1.000000e+01     4.152665e+00     6.897336e-01     9.412563e-04     1.954948e-01     9.039699e-01     5.257691e-12     5.191667e+00     1.868673e-12     -2.860045e+04    1.348309e-12     -6.357610e+00    1.063503e-12     -8.509184e-15    2.001362e-14     2.860052e+04     1.225371e-14     4.964656e-01     1.178210e-14     2.945471e+04     2.453998e-15     -9.323814e-03    1.256682e-15     -4.327936e-13    -1.865497e-16    9.323818e-03     -2.688168e-15    -4.955275e-01    -1.160708e-14    -2.945405e+04    -6.240607e-14    3.042961e+04     -7.396068e-14    -3.042950e+04    -7.416359e-13    7.312403e+00     -1.173191e-12    3.220003e+00     -1.312495e-12    -8.971504e-01    -5.104859e-12    9.412563e-04     -1.954948e-01    4.152665e+00     -6.897336e-01    
2.732842e+00     4.818737e-01     2.775000e+00     1.000000e+01     4.192534e+00     6.889036e-01     9.331287e-04     1.955355e-01     5.230082e+00     2.718509e-12     -3.043032e+04    1.179437e-12     9.053846e-01     1.053753e-12     2.860145e+04     5.681401e-13     -6.463303e+00    1.289186e-13     -1.344930e-14    2.644380e-14     4.965365e-01     1.249691e-14     -1.047175e-12    3.225597e-15     -9.408644e-03    2.732416e-15     9.408647e-03     -3.222585e-16    -2.945407e+04    -6.410638e-15    -4.956001e-01    -1.289500e-14    7.422544e+00     -5.882271e-14    2.945474e+04     -8.067704e-13    -8.984535e-01    -1.177866e-12    3.043043e+04     -1.448139e-12    -2.860138e+04    -2.070873e-12    3.258046e+00     -2.701974e-12    9.331287e-04     -1.955355e-01    4.192534e+00     -6.889036e-01    
2.757462e+00     4.862149e-01     2.800000e+00     1.000000e+01     4.232347e+00     6.880737e-01     9.252528e-04     1.955743e-01     2.945477e+04     2.585365e-12     3.296097e+00     2.428133e-12     -3.043115e+04    9.017129e-13     9.067720e-01     8.390960e-13     2.860238e+04     7.676062e-13     7.533732e+00     8.771031e-14     -2.945410e+04    8.267069e-14     4.966055e-01     1.691717e-14     -3.709313e-15    4.435587e-15     3.051721e-12     4.357442e-15     -9.493475e-03    1.289928e-16     9.493479e-03     -4.892755e-16    -4.956708e-01    -1.358926e-14    -6.569929e+00    -5.275477e-14    3.043126e+04     -1.139527e-13    -8.997332e-01    -9.386631e-13    -2.860231e+04    -1.133093e-12    5.268494e+00     -2.012177e-12    9.252528e-04     -1.955743e-01    4.232347e+00     -6.880737e-01    
2.782082e+00     4.905561e-01     2.825000e+00     1.000000e+01     4.272106e+00     6.872451e-01     9.176195e-04     1.956115e-01     3.043209e+04     1.918417e-12     2.945480e+04     9.293513e-13     -2.860325e+04    7.843411e-13     5.306903e+00     5.315597e-13     -6.677489e+00    1.535169e-13     9.081327e-01     1.222638e-13     -2.945412e+04    3.554653e-14     4.966725e-01     1.585243e-14     9.578312e-03     1.061497e-15     -9.578308e-03    5.025698e-16     -6.968341e-12    -4.100417e-15    5.530397e-15     -1.243976e-14    -4.957397e-01    -1.416867e-14    -9.009901e-01    -3.657029e-14    7.645961e+00     -1.891956e-13    -3.043198e+04    -3.633259e-13    2.860332e+04     -8.512310e-13    3.334154e+00     -1.099732e-12    9.176195e-04     -1.956115e-01    4.272106e+00     -6.872451e-01    
2.806702e+00     4.948973e-01     2.850000e+00     1.000000e+01     4.311812e+00     6.864190e-01     9.102201e-04     1.956470e-01     9.094673e-01     4.217901e-12     3.043293e+04     2.202728e-12     2.945483e+04     1.314335e-12     -6.785983e+00    4.678224e-13     -3.043282e+04    1.729841e-13     3.372219e+00     1.484379e-13     2.860427e+04     1.386778e-13     -1.718282e-14    2.576775e-14     4.967376e-01     4.556806e-15     9.663147e-03     1.366063e-15     -9.663143e-03    -1.501562e-16    -5.554918e-12    -4.372534e-15    -4.958069e-01    -6.448915e-15    5.345309e+00     -3.169277e-14    -2.945414e+04    -9.696974e-14    -2.860420e+04    -4.712909e-13    7.759230e+00     -4.713717e-13    -9.022246e-01    -4.276603e-12    9.102201e-04     -1.956470e-01    4.311812e+00     -6.864190e-01    
2.831322e+00     4.992385e-01     2.875000e+00     1.000000e+01     4.351467e+00     6.855965e-01     9.030462e-04     1.956808e-01     9.107764e-01     1.586031e-12     5.383712e+00     1.086606e-12     3.043378e+04     8.077289e-13     -3.043367e+04    5.585635e-13     -6.895412e+00    1.551482e-13     -4.958724e-01    3.022070e-15     4.968009e-01     1.290764e-18     -9.747980e-03    -1.905157e-16    9.747984e-03     -9.525431e-16    7.098330e-12     -1.953094e-15    9.166874e-15     -1.313930e-14    -2.945417e+04    -8.772178e-14    2.860523e+04     -2.697232e-13    7.873534e+00     -3.076177e-13    2.945486e+04     -7.494267e-13    3.410289e+00     -7.522082e-13    -2.860516e+04    -9.680891e-13    -9.034373e-01    -1.419355e-12    9.030462e-04     -1.956808e-01    4.351467e+00     -6.855965e-01    
2.855942e+00     5.035797e-01     2.900000e+00     1.000000e+01     4.391073e+00     6.847784e-01     8.960900e-04     1.957131e-01     3.448366e+00     3.827579e-12     -9.046285e-01    2.689468e-12     -2.860612e+04    9.688775e-13     2.945490e+04     7.354286e-13     7.988869e+00     2.433371e-13     -4.959363e-01    3.859137e-15     4.968625e-01     -5.068087e-16    9.832823e-03     -6.484377e-16    -9.832819e-03    -1.112650e-15    2.098472e-12     -4.711143e-15    5.611154e-16     -5.205965e-15    3.043464e+04     -2.312396e-14    -7.005775e+00    -1.354857e-13    -2.945420e+04    -1.445146e-13    2.860620e+04     -2.897545e-13    -3.043453e+04    -4.446255e-13    9.120606e-01     -2.555473e-12    5.422113e+00     -3.333057e-12    8.960900e-04     -1.957131e-01    4.391073e+00     -6.847784e-01    
2.880563e+00     5.079209e-01     2.925000e+00     1.000000e+01     4.430633e+00     6.839658e-01     8.893439e-04     1.957439e-01     -9.057988e-01    3.385812e-12     3.486449e+00     3.296028e-13     8.105233e+00     3.076904e-13     -3.043539e+04    2.127437e-13     -2.860710e+04    1.213943e-13     -9.917659e-03    1.618621e-15     -4.959986e-01    1.541244e-15     9.917664e-03     -3.424026e-16    4.969224e-01     -7.805615e-16    -1.016171e-12    -7.304412e-15    8.128871e-15     -1.302713e-14    -2.945422e+04    -1.696136e-14    2.860717e+04     -8.369778e-14    -7.117073e+00    -6.561250e-13    5.460511e+00     -7.970230e-13    3.043550e+04     -1.737637e-12    9.133203e-01     -3.323102e-12    2.945493e+04     -3.860970e-12    8.893439e-04     -1.957439e-01    4.430633e+00     -6.839658e-01    
2.905183e+00     5.122621e-01     2.950000e+00     1.000000e+01     4.470148e+00     6.831592e-01     8.828005e-04     1.957732e-01     5.498907e+00     3.233125e-12     -9.069486e-01    2.605194e-12     2.945496e+04     1.901477e-12     -3.043626e+04    1.096654e-12     8.222622e+00     2.956840e-13     -2.945425e+04    2.221296e-14     -4.960594e-01    4.574251e-15     -3.707482e-15    4.182229e-15     6.535474e-12     3.191073e-15     -1.000250e-02    1.364694e-15     4.969807e-01     6.097932e-16     1.000251e-02     -1.880293e-15    2.860816e+04     -3.465128e-14    -7.229306e+00    -1.568010e-13    3.043638e+04     -5.751185e-13    -2.860808e+04    -1.591082e-12    9.145563e-01     -2.492531e-12    3.524538e+00     -3.474864e-12    8.828005e-04     -1.957732e-01    4.470148e+00     -6.831592e-01    
2.929803e+00     5.166033e-01     2.975000e+00     1.000000e+01     4.509619e+00     6.823593e-01     8.764531e-04     1.958010e-01     9.157689e-01     2.438079e-12     -2.860907e+04    1.843276e-12     3.043725e+04     1.136489e-12     -7.342475e+00    7.891622e-13     3.562633e+00     7.626566e-13     5.537300e+00     5.550936e-14     -8.328150e-15    1.716160e-14     4.970374e-01     3.621079e-15     -1.008735e-02    1.480968e-15     1.008735e-02     -1.256511e-16    -4.961187e-01    -2.173223e-16    -2.340568e-12    -2.722111e-15    -2.945427e+04    -5.148562e-14    8.341032e+00     -2.729715e-13    -3.043714e+04    -1.175876e-12    2.860915e+04     -1.408038e-12    2.945499e+04     -2.274397e-12    -9.080784e-01    -2.472546e-12    8.764531e-04     -1.958010e-01    4.509619e+00     -6.823593e-01    
2.954423e+00     5.209445e-01     3.000000e+00     1.000000e+01     4.549049e+00     6.815669e-01     8.702949e-04     1.958274e-01     5.575691e+00     3.116812e-12     2.945502e+04     8.195259e-13     3.043814e+04     4.975785e-13     -9.091885e-01    2.245900e-13     -7.348513e-15    1.651598e-14     -4.961766e-01    4.078785e-15     -1.017219e-02    -4.802822e-16    1.017220e-02     -1.303918e-15    7.855764e-13     -4.123590e-15    -3.043803e+04    -6.824415e-15    4.970926e-01     -8.303864e-15    -7.456579e+00    -2.620527e-14    -2.945430e+04    -6.231335e-14    -2.861007e+04    -8.631229e-14    8.460462e+00     -1.032205e-13    9.169588e-01     -3.048481e-13    2.861015e+04     -1.174514e-12    3.600732e+00     -3.182551e-12    8.702949e-04     -1.958274e-01    4.549049e+00     -6.815669e-01    
2.979043e+00     5.252857e-01     3.025000e+00     1.000000e+01     4.588439e+00     6.807822e-01     8.643196e-04     1.958524e-01     -9.102793e-01    3.137055e-12     5.614079e+00     2.488236e-12     -2.861108e+04    1.531969e-12     2.861116e+04     7.551010e-13     8.580907e+00     1.019224e-13     -4.962332e-01    3.802455e-15     -1.025704e-02    2.828735e-15     4.971463e-01     -1.988769e-16    1.025705e-02     -8.468971e-16    -1.852592e-11    -5.212098e-15    -2.945433e+04    -2.188589e-14    1.162113e-14     -2.355333e-14    3.043904e+04     -3.421576e-13    -7.571620e+00    -4.633851e-13    -3.043892e+04    -8.593570e-13    2.945506e+04     -1.648957e-12    3.638837e+00     -2.406830e-12    9.181264e-01     -2.731568e-12    8.643196e-04     -1.958524e-01    4.588439e+00     -6.807822e-01    
3.003664e+00     5.296269e-01     3.050000e+00     1.000000e+01     4.627790e+00     6.800059e-01     8.585212e-04     1.958762e-01     -9.113514e-01    4.973218e-12     3.676948e+00     1.228144e-12     -3.043982e+04    4.406198e-13     8.702365e+00     9.531650e-14     -2.945435e+04    5.810575e-14     -4.962884e-01    2.486060e-14     7.088508e-13     8.422211e-15     1.034190e-02     1.589893e-15     -1.034189e-02    -2.443833e-15    5.899134e-15     -1.655138e-14    4.971986e-01     -2.628725e-14    2.861217e+04     -8.142873e-14    5.652466e+00     -2.955066e-13    -7.687596e+00    -3.618620e-13    -2.861209e+04    -9.164522e-13    3.043994e+04     -1.472270e-12    2.945509e+04     -3.099485e-12    9.192721e-01     -4.926910e-12    8.585212e-04     -1.958762e-01    4.627790e+00     -6.800059e-01    
3.028284e+00     5.339681e-01     3.075000e+00     1.000000e+01     4.667104e+00     6.792382e-01     8.528937e-04     1.958986e-01     2.945512e+04     2.570740e-12     3.715063e+00     1.875118e-12     -3.044073e+04    8.183364e-13     8.824833e+00     2.601611e-13     9.203966e-01     9.434987e-14     3.044085e+04     5.923549e-14     -9.124050e-01    2.214155e-14     -4.963423e-01    3.875580e-15     1.042675e-02     8.073154e-16     -1.042675e-02    2.022502e-16     4.972496e-01     -5.676939e-15    -3.606750e-12    -1.013862e-14    2.100299e-14     -4.773841e-14    -2.945438e+04    -8.202572e-14    -7.804509e+00    -6.374760e-13    2.861320e+04     -6.732735e-13    -2.861312e+04    -1.325816e-12    5.690850e+00     -1.954409e-12    8.528937e-04     -1.958986e-01    4.667104e+00     -6.792382e-01    
3.052904e+00     5.383094e-01     3.100000e+00     1.000000e+01     4.706383e+00     6.784796e-01     8.474317e-04     1.959198e-01     -9.134406e-01    6.765148e-12     5.729233e+00     1.640495e-12     8.948309e+00     1.118810e-12     3.044176e+04     4.176742e-13     -3.044164e+04    1.850010e-13     -2.945441e+04    4.877057e-14     -1.051160e-02    3.878521e-15     4.972993e-01     2.380589e-15     -4.963950e-01    1.925312e-15     1.194844e-12     1.482003e-15     1.051161e-02     -5.235330e-15    8.344877e-15     -1.510375e-14    2.861423e+04     -9.551084e-14    -2.861415e+04    -1.705174e-13    3.753182e+00     -5.782915e-13    2.945516e+04     -1.100431e-12    -7.922359e+00    -1.144738e-12    9.215003e-01     -6.758468e-12    8.474317e-04     -1.959198e-01    4.706383e+00     -6.784796e-01    
3.077524e+00     5.426506e-01     3.125000e+00     1.000000e+01     4.745628e+00     6.777303e-01     8.421298e-04     1.959397e-01     2.945519e+04     2.858063e-12     -2.861519e+04    1.440482e-12     2.861527e+04     1.404183e-12     9.072789e+00     3.385517e-13     5.767613e+00     1.601225e-13     9.225835e-01     1.429220e-13     -2.945444e+04    4.868966e-14     -4.964464e-01    2.334771e-15     1.059646e-02     1.771331e-15     4.973477e-01     -3.684806e-15    4.440315e-15     -3.734338e-15    -1.059646e-02    -3.970416e-15    -1.196837e-12    -8.255762e-15    -9.144585e-01    -3.998434e-13    -8.041145e+00    -5.015684e-13    3.791307e+00     -5.057237e-13    3.044269e+04     -6.641016e-13    -3.044257e+04    -8.252349e-13    8.421298e-04     -1.959397e-01    4.745628e+00     -6.777303e-01    
3.102144e+00     5.469918e-01     3.150000e+00     1.000000e+01     4.784839e+00     6.769905e-01     8.369828e-04     1.959585e-01     9.236469e-01     4.292360e-12     3.829435e+00     8.854081e-13     5.805992e+00     8.569944e-13     3.044362e+04     5.718901e-13     2.861632e+04     4.135315e-13     -3.044350e+04    3.385503e-13     -8.160869e+00    1.297838e-13     -6.571310e-12    1.346217e-14     -2.785826e-15    1.222260e-14     4.973948e-01     6.693180e-15     -1.068132e-02    2.952057e-15     1.068132e-02     2.175247e-15     -4.964967e-01    -6.887327e-15    -2.945446e+04    -1.070149e-13    2.945522e+04     -3.399231e-13    9.198272e+00     -4.710174e-13    -2.861624e+04    -4.892149e-13    -9.154592e-01    -4.357198e-12    8.369828e-04     -1.959585e-01    4.784839e+00     -6.769905e-01    
3.126765e+00     5.513330e-01     3.175000e+00     1.000000e+01     4.824020e+00     6.762605e-01     8.319858e-04     1.959760e-01     -9.164429e-01    3.332856e-12     -3.044443e+04    1.031673e-12     5.844369e+00     9.654680e-13     2.945526e+04     8.202676e-13     9.324755e+00     4.105449e-13     2.861738e+04     8.441814e-14     -2.834526e-15    1.065942e-14     -4.965459e-01    5.272179e-15     -1.076618e-02    7.082252e-16     4.974408e-01     -1.213796e-15    1.076618e-02     -4.677047e-15    7.226787e-12     -1.184669e-14    3.044456e+04     -7.236378e-14    -2.945449e+04    -1.374257e-13    -8.281529e+00    -1.877496e-13    -2.861729e+04    -1.677787e-12    3.867568e+00     -1.687644e-12    9.246907e-01     -3.186091e-12    8.319858e-04     -1.959760e-01    4.824020e+00     -6.762605e-01    
3.151385e+00     5.556742e-01     3.200000e+00     1.000000e+01     4.863170e+00     6.755404e-01     8.271342e-04     1.959925e-01     -9.174100e-01    1.078235e-11     2.945529e+04     3.676126e-12     3.905705e+00     2.016240e-12     3.044550e+04     1.046382e-12     -2.861836e+04    5.591662e-13     9.452235e+00     2.239583e-13     2.861844e+04     7.490801e-14     -6.011390e-15    1.346198e-14     4.974857e-01     7.688262e-15     -1.085104e-02    3.852845e-15     -4.965939e-01    3.414015e-15     1.085105e-02     -2.132883e-15    -1.262737e-11    -5.623358e-15    -2.945452e+04    -3.698892e-14    -8.403126e+00    -2.426909e-13    -3.044538e+04    -2.739409e-13    5.882744e+00     -1.957307e-12    9.257155e-01     -1.018254e-11    8.271342e-04     -1.959925e-01    4.863170e+00     -6.755404e-01    
3.176005e+00     5.600154e-01     3.225000e+00     1.000000e+01     4.902291e+00     6.748303e-01     8.224233e-04     1.960078e-01     -9.183610e-01    5.349182e-12     2.945533e+04     3.845937e-12     3.044646e+04     3.432755e-12     5.921117e+00     2.996009e-12     -3.044633e+04    8.938500e-14     9.580710e+00     8.207297e-14     -4.966409e-01    1.986543e-14     -8.476577e-15    1.808224e-14     1.093591e-02     1.512322e-15     5.073605e-12     -1.795393e-15    -1.093591e-02    -4.106295e-15    4.975294e-01     -1.579878e-14    -2.945455e+04    -1.465349e-13    -2.861943e+04    -1.508010e-13    -8.525660e+00    -2.999659e-13    2.861952e+04     -1.181987e-12    3.943846e+00     -3.609038e-12    9.267216e-01     -5.190101e-12    8.224233e-04     -1.960078e-01    4.902291e+00     -6.748303e-01    
3.200625e+00     5.643566e-01     3.250000e+00     1.000000e+01     4.941384e+00     6.741303e-01     8.178488e-04     1.960221e-01     5.959489e+00     2.635479e-12     -9.192960e-01    2.562784e-12     9.710178e+00     9.908034e-13     2.862060e+04     7.879732e-13     -3.044729e+04    3.253466e-13     2.945536e+04     1.054377e-14     -3.941672e-15    8.258854e-15     4.975720e-01     4.195105e-16     -4.966869e-01    7.959542e-17     -1.102077e-02    -2.027200e-15    1.102078e-02     -3.984958e-15    1.882823e-12     -2.383003e-14    -2.945458e+04    -6.202859e-14    -2.862051e+04    -5.710290e-13    3.044742e+04     -8.783655e-13    -8.649132e+00    -1.018691e-12    9.277095e-01     -2.461859e-12    3.981991e+00     -2.884400e-12    8.178488e-04     -1.960221e-01    4.941384e+00     -6.741303e-01    
