Below are the first nkwall=min(nw,4*S+6)=22 solutions from BO, sorted by imag part, at 24-Dec-2020 22:26:50
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  Re(omega19[wn])  Im(omega19[wn])  Re(omega20[wn])  Im(omega20[wn])  Re(omega21[wn])  Im(omega21[wn])  Re(omega22[wn])  Im(omega22[wn])  
3.200625e+00     5.643566e-01     3.250000e+00     1.000000e+01     4.941583e+00     6.708718e-01     1.352713e-03     1.928484e-01     -9.138901e-01    9.523704e-05     1.794722e-05     1.486839e-08     3.150529e-11     7.353021e-12     6.641481e-13     2.162610e-12     -2.958353e-16    6.103236e-16     2.766555e-16     3.115210e-16     4.796810e-17     2.070207e-17     -1.311462e-19    -5.204106e-19    -1.238348e-17    -1.011232e-17    3.951110e-14     -5.650227e-16    2.025553e-16     -8.382983e-16    -1.424914e-15    -1.158700e-15    2.129909e-13     -4.151221e-13    -1.502400e-12    -8.011010e-12    -1.795286e-05    -3.900484e-08    -8.649144e+00    -8.258030e-06    3.044742e+04     -1.014957e-05    -3.044729e+04    -1.140054e-05    2.862060e+04     -1.846805e-05    -2.862051e+04    -2.066489e-05    
3.225245e+00     5.686978e-01     3.275000e+00     1.000000e+01     4.980647e+00     6.701595e-01     1.357315e-03     1.928314e-01     -9.146225e-01    6.841411e-05     -1.814708e-05    8.772525e-09     -2.868479e-11    1.521272e-11     1.567847e-13     2.243155e-13     7.568962e-15     4.140933e-15     -4.347939e-15    2.841413e-15     2.037747e-16     3.453963e-16     3.132389e-19     -7.423634e-21    1.052530e-16     -3.332602e-17    -9.745466e-18    -3.666056e-17    -2.600265e-16    -2.380471e-16    -1.945550e-15    -4.117639e-15    -1.230938e-11    -3.876449e-14    4.843364e-13     -1.549005e-12    1.814128e-05     -3.327229e-08    -8.773553e+00    -8.389694e-06    3.044839e+04     -1.052983e-05    -3.044826e+04    -1.181697e-05    2.862169e+04     -1.924435e-05    -2.862160e+04    -2.151574e-05    
3.249866e+00     5.730390e-01     3.300000e+00     1.000000e+01     5.019685e+00     6.694575e-01     1.362126e-03     1.928133e-01     -9.153355e-01    3.760437e-05     -1.850546e-05    4.255655e-08     -2.747190e-11    3.039033e-11     -1.134319e-11    7.393011e-12     -5.519508e-13    1.425721e-13     -9.301184e-16    8.272031e-16     1.534354e-16     3.734990e-16     1.008145e-15     3.488841e-16     6.815372e-16     1.657675e-17     -1.141946e-17    1.471168e-17     -8.430316e-21    1.030226e-19     -4.066106e-16    -2.102746e-16    4.583599e-14     -1.237880e-14    -9.526827e-13    -5.833789e-13    1.849947e-05     -6.781603e-08    -8.898899e+00    -8.532386e-06    3.044936e+04     -1.092095e-05    -3.044923e+04    -1.224497e-05    2.862279e+04     -2.004771e-05    -2.862270e+04    -2.239574e-05    
3.274486e+00     5.773802e-01     3.325000e+00     1.000000e+01     5.058699e+00     6.687659e-01     1.367140e-03     1.927940e-01     -9.160296e-01    2.634172e-06     -4.949540e-11    1.923554e-11     5.515824e-11     1.700696e-11     5.651742e-15     7.323476e-14     1.367998e-15     5.999867e-16     -3.887388e-16    4.425569e-16     2.214380e-19     1.198923e-19     5.097084e-17     -8.189555e-18    2.766916e-16     -7.444252e-17    4.676157e-17     -8.830538e-17    -8.796970e-17    -1.406210e-16    -2.661287e-13    -4.868665e-14    -2.395854e-12    -1.815731e-12    1.878242e-05     -1.195434e-08    -1.878849e-05    -1.390668e-08    -9.025182e+00    -8.686110e-06    3.045034e+04     -1.132311e-05    -3.045022e+04    -1.268473e-05    2.862390e+04     -2.087897e-05    -2.862381e+04    -2.330567e-05    
3.299106e+00     5.817214e-01     3.350000e+00     1.000000e+01     5.097688e+00     6.680845e-01     1.372356e-03     1.927735e-01     -1.913068e-05    5.373602e-08     5.036638e-11     3.956451e-12     5.047061e-12     3.229728e-12     -1.583355e-12    1.221983e-12     3.504046e-14     5.511789e-14     -2.098067e-16    2.118927e-15     -1.671956e-16    2.136920e-16     3.794441e-17     1.845701e-17     1.215873e-16     3.697311e-18     -5.158370e-19    7.078851e-19     3.006125e-16     -5.116809e-16    -1.715956e-15    -2.518944e-15    -5.068548e-14    -2.659420e-13    1.912426e-05     -8.031157e-08    -9.152402e+00    -8.851043e-06    3.045133e+04     -1.173650e-05    -3.045121e+04    -1.313647e-05    2.862501e+04     -2.173887e-05    -2.862492e+04    -2.424641e-05    -9.167052e-01    -3.665722e-05    
3.323726e+00     5.860626e-01     3.375000e+00     1.000000e+01     5.136655e+00     6.674135e-01     1.377767e-03     1.927518e-01     -1.941840e-05    9.073605e-09     6.589388e-12     1.915602e-11     -1.800133e-12    6.016070e-12     -4.714014e-16    9.539303e-16     1.043538e-15     4.025029e-16     -5.703706e-17    1.283937e-16     -6.565976e-19    4.731320e-20     -1.737534e-18    -5.056801e-18    1.142121e-16     -1.583364e-16    4.443565e-16     -5.272314e-16    -3.676028e-14    -5.076267e-14    4.607672e-13     -3.613328e-13    -1.198893e-11    -1.799838e-11    1.941203e-05     -3.626215e-08    -9.280560e+00    -9.026948e-06    3.045233e+04     -1.216139e-05    -3.045220e+04    -1.360042e-05    2.862614e+04     -2.262827e-05    -2.862605e+04    -2.521879e-05    -9.173627e-01    -8.041720e-05    
3.348346e+00     5.904038e-01     3.400000e+00     1.000000e+01     5.175600e+00     6.667528e-01     1.383373e-03     1.927291e-01     5.010390e-11     4.498963e-11     3.380395e-13     7.464453e-13     2.363490e-14     2.819509e-14     5.474640e-16     3.409046e-16     -2.556865e-16    1.882400e-16     -2.389066e-17    4.514352e-17     1.002475e-19     2.149714e-19     -8.699487e-17    -8.193092e-17    1.227023e-15     -5.034121e-16    -8.704792e-16    -6.654365e-16    -5.126939e-13    -5.963850e-13    -1.202205e-11    -3.782665e-12    -1.971395e-05    -1.373762e-08    1.970742e-05     -1.414311e-08    -9.409655e+00    -9.213943e-06    3.045334e+04     -1.259795e-05    -3.045321e+04    -1.407679e-05    2.862727e+04     -2.354796e-05    -2.862718e+04    -2.622370e-05    1.050774e+01     -1.025101e-04    
3.372967e+00     5.947450e-01     3.425000e+00     1.000000e+01     5.214523e+00     6.661022e-01     1.389168e-03     1.927052e-01     2.001369e-05     1.783011e-08     1.322533e-13     2.412249e-12     2.507518e-11     1.924599e-12     4.736297e-16     1.783250e-15     -2.909651e-16    1.226909e-15     4.049955e-16     2.342560e-16     5.119783e-17     1.239798e-17     4.300207e-19     -7.179356e-19    -7.117759e-17    -5.862658e-17    3.802975e-17     -1.678957e-16    6.654754e-15     -2.542937e-14    -4.624963e-13    -1.151033e-12    -1.720487e-11    -2.536941e-11    -2.002024e-05    -4.628158e-08    -9.539688e+00    -9.412216e-06    3.045435e+04     -1.304637e-05    -3.045422e+04    -1.456579e-05    2.862841e+04     -2.449879e-05    -2.862832e+04    -2.726204e-05    1.064410e+01     -9.962961e-05    
3.397587e+00     5.990862e-01     3.450000e+00     1.000000e+01     5.253426e+00     6.654618e-01     1.395153e-03     1.926803e-01     -2.025883e-05    2.951606e-08     -1.333797e-11    2.183567e-11     6.891854e-13     2.139447e-12     -1.594621e-13    2.297348e-13     3.095235e-15     6.589905e-15     3.426178e-17     1.340542e-16     -1.224817e-15    3.549621e-18     5.256271e-19     -6.439214e-20    -7.225328e-17    -2.749778e-17    -7.902039e-18    -2.857204e-17    -8.311961e-16    -5.132365e-17    1.139801e-15     -8.378511e-15    2.708851e-12     -8.165432e-12    2.025196e-05     -5.850547e-08    -9.670657e+00    -9.621506e-06    3.045537e+04     -1.350692e-05    -3.045524e+04    -1.506764e-05    2.862956e+04     -2.548164e-05    -2.862947e+04    -2.833472e-05    1.078145e+01     -9.688113e-05    
3.422207e+00     6.034274e-01     3.475000e+00     1.000000e+01     5.292310e+00     6.648314e-01     1.401321e-03     1.926542e-01     -2.052882e-05    3.093044e-08     2.319435e-11     6.728506e-11     -3.658105e-12    1.521053e-12     -9.294184e-14    2.084812e-13     -6.838188e-17    1.608377e-16     -1.366510e-17    1.371196e-16     -5.968901e-16    4.413536e-17     4.900586e-19     2.713066e-19     2.538573e-17     -6.625413e-17    -1.387317e-16    -3.128590e-16    1.046936e-15     -1.003549e-15    -5.988503e-14    -6.995094e-14    7.932852e-12     -7.823734e-12    2.052173e-05     -6.052234e-08    -9.802564e+00    -9.842058e-06    3.045640e+04     -1.397975e-05    -3.045627e+04    -1.558259e-05    2.863072e+04     -2.649740e-05    -2.863062e+04    -2.944270e-05    1.091977e+01     -9.425949e-05    
3.446827e+00     6.077686e-01     3.500000e+00     1.000000e+01     5.331174e+00     6.642110e-01     1.407671e-03     1.926272e-01     -2.082990e-05    1.847302e-09     -2.124428e-12    2.115614e-12     7.590848e-16     1.430558e-15     -5.537828e-16    1.975091e-16     -1.070850e-16    1.635562e-16     2.192080e-18     4.298024e-17     -1.718990e-18    1.293625e-18     1.419000e-16     -3.957101e-17    1.328910e-16     -4.251566e-16    -1.039393e-13    -1.551577e-13    3.994946e-13     -2.403646e-13    4.771720e-12     -1.010482e-11    6.924589e-11     -1.300755e-11    2.082270e-05     -3.204085e-08    -9.935408e+00    -1.007372e-05    3.045743e+04     -1.446515e-05    -3.045730e+04    -1.611084e-05    2.863188e+04     -2.754699e-05    -2.863179e+04    -3.058691e-05    1.105906e+01     -9.175953e-05    
3.471447e+00     6.121098e-01     3.525000e+00     1.000000e+01     5.370021e+00     6.636005e-01     1.414200e-03     1.925991e-01     -2.117311e-05    2.716747e-09     3.101944e-11     6.729329e-11     -1.939695e-13    2.389984e-12     -7.296485e-16    1.392149e-16     2.715976e-17     3.537279e-17     -4.547995e-17    5.409735e-18     -4.627037e-19    6.085934e-20     4.660736e-16     -2.544998e-17    1.975370e-16     -3.027341e-16    -2.052548e-15    -5.898492e-16    -4.981383e-14    -7.057104e-16    -2.101384e-13    -5.432717e-13    -3.705236e-12    -9.560587e-12    2.116582e-05     -3.374681e-08    -1.006919e+01    -1.031699e-05    3.045848e+04     -1.496329e-05    -3.045834e+04    -1.665262e-05    2.863305e+04     -2.863134e-05    -2.863296e+04    -3.176836e-05    1.119933e+01     -8.937648e-05    
3.496068e+00     6.164510e-01     3.550000e+00     1.000000e+01     5.408850e+00     6.629998e-01     1.420905e-03     1.925700e-01     -3.857826e-12    2.584448e-12     4.801495e-11     1.061965e-12     -5.584214e-13    7.349078e-13     1.099047e-12     4.408867e-13     -3.235708e-14    4.096477e-14     6.497693e-16     2.836714e-15     1.658745e-16     6.052393e-17     -6.970244e-16    4.804790e-17     4.781872e-17     2.973032e-17     1.694274e-19     -4.453121e-19    1.153914e-16     -2.070912e-16    -3.425237e-16    -6.679485e-16    -2.146166e-05    -2.550785e-09    2.145422e-05     -2.909480e-08    -1.020391e+01    -1.057151e-05    3.045953e+04     -1.547439e-05    -3.045939e+04    -1.720814e-05    2.863424e+04     -2.975141e-05    -2.863414e+04    -3.298807e-05    1.134057e+01     -8.710589e-05    
3.520688e+00     6.207922e-01     3.575000e+00     1.000000e+01     5.447662e+00     6.624087e-01     1.427785e-03     1.925399e-01     2.176043e-05     4.896181e-08     1.037031e-11     8.772894e-12     -8.394605e-13    2.660569e-13     2.952218e-13     8.874529e-15     5.019006e-16     1.826387e-16     -1.154013e-16    1.499593e-16     -1.404918e-17    4.593734e-18     1.251779e-18     -3.208927e-19    -3.997499e-16    -4.798393e-17    -1.154878e-17    -3.535070e-16    -1.393480e-15    -1.347809e-15    9.117943e-14     -1.297670e-13    -2.744332e-11    -4.289608e-11    -2.176782e-05    -8.125578e-08    -1.033956e+01    -1.083730e-05    3.046058e+04     -1.599870e-05    -3.046045e+04    -1.777767e-05    2.863543e+04     -3.090815e-05    -2.863533e+04    -3.424704e-05    1.148278e+01     -8.494346e-05    
3.545308e+00     6.251334e-01     3.600000e+00     1.000000e+01     5.486458e+00     6.618271e-01     1.434836e-03     1.925088e-01     -3.763033e-13    2.060812e-12     3.797936e-12     1.141934e-12     -2.416017e-14    1.472663e-14     1.658372e-16     1.163901e-15     -7.246977e-17    6.981822e-17     1.121790e-18     2.815628e-19     1.643828e-17     -2.720655e-17    -3.327399e-16    -3.745123e-17    1.004446e-18     -3.023656e-16    1.284687e-15     -1.690162e-15    -1.492163e-12    -7.033572e-13    1.660617e-11     -1.045427e-10    -2.210354e-05    -7.798350e-09    2.209579e-05     -2.518772e-08    -1.047615e+01    -1.111418e-05    3.046165e+04     -1.653641e-05    -3.046151e+04    -1.836140e-05    2.863662e+04     -3.210259e-05    -2.863652e+04    -3.554635e-05    1.162596e+01     -8.288428e-05    
3.569928e+00     6.294746e-01     3.625000e+00     1.000000e+01     5.525238e+00     6.612550e-01     1.442056e-03     1.924767e-01     -2.237262e-05    5.604870e-09     -5.229391e-11    6.998277e-11     -5.780995e-13    4.785131e-13     -2.490343e-16    1.046596e-15     -3.184226e-16    6.814948e-17     1.191528e-16     2.356148e-17     3.432097e-19     4.536846e-19     3.399653e-17     -2.134696e-17    -6.164235e-17    -1.039059e-16    2.976330e-16     -5.680903e-16    4.184731e-14     -2.497088e-14    6.123845e-12     -1.399358e-12    -2.994342e-12    -3.317989e-12    2.236474e-05     -3.935848e-08    -1.061368e+01    -1.140272e-05    3.046272e+04     -1.708776e-05    -3.046258e+04    -1.895955e-05    2.863783e+04     -3.333574e-05    -2.863773e+04    -3.688707e-05    1.177011e+01     -8.092552e-05    
3.594548e+00     6.338158e-01     3.650000e+00     1.000000e+01     5.564003e+00     6.606922e-01     1.449443e-03     1.924437e-01     2.275158e-05     1.499666e-08     -5.528931e-11    5.214574e-11     8.508536e-12     3.068129e-12     2.902706e-13     2.277571e-13     1.083548e-15     3.877737e-16     -4.774834e-17    2.077061e-16     1.808465e-16     1.803860e-16     2.318803e-18     6.837626e-19     -6.264755e-17    -2.963615e-17    -1.937634e-16    -3.574405e-16    -6.628396e-16    -7.967490e-16    -7.834071e-14    -2.177737e-14    -1.454911e-12    -9.068431e-13    -2.275954e-05    -4.958281e-08    -1.075214e+01    -1.170284e-05    3.046380e+04     -1.765300e-05    -3.046366e+04    -1.957240e-05    2.863904e+04     -3.460865e-05    -2.863894e+04    -3.827031e-05    1.191522e+01     -7.906266e-05    
3.619168e+00     6.381571e-01     3.675000e+00     1.000000e+01     5.602754e+00     6.601385e-01     1.456994e-03     1.924098e-01     -7.272764e-13    1.272275e-12     1.194494e-15     1.397435e-15     -5.000736e-16    3.273076e-16     1.542383e-17     8.743301e-17     -2.939582e-16    2.677834e-18     -2.017255e-19    -1.001203e-18    -1.892579e-16    -4.674188e-17    -2.442200e-16    -4.705689e-16    -3.758894e-14    -2.645197e-14    1.181308e-12     -2.965752e-13    4.657992e-11     -1.290445e-11    -4.934921e-12    -1.356329e-11    2.299389e-05     -1.605867e-09    -2.300209e-05    -3.349463e-08    -1.089154e+01    -1.201452e-05    3.046489e+04     -1.823230e-05    -3.046475e+04    -2.020015e-05    2.864027e+04     -3.592239e-05    -2.864017e+04    -3.969719e-05    1.206130e+01     -7.729249e-05    
3.643789e+00     6.424983e-01     3.700000e+00     1.000000e+01     5.641491e+00     6.595938e-01     1.464708e-03     1.923750e-01     -6.495041e-11    4.184390e-11     1.006222e-12     5.205018e-12     1.664534e-13     5.170083e-13     1.061737e-13     7.008957e-14     6.613715e-16     2.699414e-16     1.355203e-15     1.927183e-16     -4.953065e-16    4.568035e-17     2.407484e-18     1.981954e-17     -4.371692e-18    -7.141869e-18    1.847886e-17     -1.241731e-16    -1.719771e-16    -2.846803e-16    -9.837656e-13    -4.121282e-13    -2.335051e-05    -4.739519e-09    2.334218e-05     -3.123787e-08    -1.103188e+01    -1.233723e-05    3.046598e+04     -1.882593e-05    -3.046584e+04    -2.084303e-05    2.864150e+04     -3.727807e-05    -2.864140e+04    -4.116887e-05    1.220835e+01     -7.561073e-05    
3.668409e+00     6.468395e-01     3.725000e+00     1.000000e+01     5.680214e+00     6.590581e-01     1.472583e-03     1.923392e-01     6.155628e-12     3.000295e-11     -1.836065e-12    1.983757e-12     -1.609618e-13    8.635887e-14     7.727031e-16     1.947232e-15     -1.037167e-16    9.313077e-17     -7.692373e-16    4.586348e-17     2.423538e-16     3.191616e-17     2.525042e-19     6.099543e-20     -3.178097e-17    -1.160278e-17    -3.904872e-16    -4.230811e-16    1.046829e-13     -9.324117e-14    2.370928e-11     -2.022859e-11    2.358800e-05     -1.571923e-08    -2.359660e-05    -2.078195e-08    -1.117315e+01    -1.267211e-05    3.046708e+04     -1.943410e-05    -3.046694e+04    -2.150129e-05    2.864274e+04     -3.867678e-05    -2.864263e+04    -4.268656e-05    1.235635e+01     -7.401555e-05    
3.693029e+00     6.511807e-01     3.750000e+00     1.000000e+01     5.718925e+00     6.585311e-01     1.480616e-03     1.923025e-01     2.397115e-05     3.665027e-08     3.740597e-11     8.564180e-11     3.152650e-13     1.424211e-12     -6.103941e-17    8.927600e-16     1.178810e-16     1.716368e-17     -1.261635e-19    -3.666575e-19    -2.730199e-17    -3.276255e-17    1.766020e-16     -9.327252e-17    -1.062209e-16    -3.232383e-16    -6.316020e-16    -3.826048e-16    -1.785198e-14    -5.766730e-14    -3.376432e-13    -2.805789e-13    -4.114874e-12    -1.708557e-11    -2.397980e-05    -7.413849e-08    -1.131536e+01    -1.301821e-05    3.046819e+04     -2.005706e-05    -3.046805e+04    -2.217516e-05    2.864398e+04     -4.011969e-05    -2.864388e+04    -4.425142e-05    1.250532e+01     -7.250257e-05    
3.717649e+00     6.555219e-01     3.775000e+00     1.000000e+01     5.757622e+00     6.580128e-01     1.488807e-03     1.922650e-01     2.430334e-05     2.433316e-08     7.845689e-11     3.075222e-11     -1.463671e-13    5.991920e-13     1.213655e-12     1.279018e-13     -1.206151e-15    2.668147e-15     3.601505e-18     1.385983e-16     1.112676e-16     9.278574e-17     -4.174769e-17    9.458219e-18     -1.576050e-18    -6.976082e-19    -1.421184e-17    -3.064442e-17    8.978676e-16     -1.323357e-15    3.208649e-15     -8.531198e-15    -2.285329e-12    -2.482453e-12    -2.431222e-05    -6.258492e-08    -1.145850e+01    -1.337589e-05    3.046931e+04     -2.069502e-05    -3.046917e+04    -2.286489e-05    2.864524e+04     -4.160796e-05    -2.864513e+04    -4.586472e-05    1.265525e+01     -7.106901e-05    
3.742269e+00     6.598631e-01     3.800000e+00     1.000000e+01     5.796308e+00     6.575029e-01     1.497152e-03     1.922266e-01     2.458428e-05     5.174676e-08     -4.586401e-14    4.129972e-14     3.971974e-16     1.499221e-15     -3.038814e-16    2.499189e-16     1.024082e-16     3.595140e-17     -3.816730e-19    -9.591023e-19    5.737710e-17     -7.932063e-17    6.731447e-16     -3.679017e-16    -3.838265e-16    -4.160488e-16    8.212470e-14     -1.975202e-13    -1.193311e-12    -6.179148e-13    9.631300e-12     -8.049697e-12    -4.294071e-11    -6.082667e-11    -2.459318e-05    -9.055153e-08    -1.160258e+01    -1.374523e-05    3.047043e+04     -2.134822e-05    -3.047029e+04    -2.357068e-05    2.864650e+04     -4.314282e-05    -2.864640e+04    -4.752771e-05    1.280614e+01     -6.971248e-05    
3.766890e+00     6.642043e-01     3.825000e+00     1.000000e+01     5.834982e+00     6.570014e-01     1.505651e-03     1.921873e-01     2.496711e-05     1.676400e-08     -1.114720e-12    1.460091e-12     7.045982e-14     3.958799e-14     1.204592e-16     4.164201e-16     -3.874657e-16    3.541103e-16     -4.289965e-17    2.346789e-17     5.569668e-20     4.354039e-19     -5.753165e-17    -4.619106e-17    2.374890e-16     -1.371553e-16    -1.039826e-16    -7.891059e-16    -2.471627e-13    -7.565428e-14    1.063264e-11     -4.331134e-12    6.708064e-11     -3.537758e-11    -2.497637e-05    -5.653684e-08    -1.174760e+01    -1.412642e-05    3.047156e+04     -2.201689e-05    -3.047142e+04    -2.429282e-05    2.864778e+04     -4.472547e-05    -2.864767e+04    -4.924172e-05    1.295799e+01     -6.843011e-05    
3.791510e+00     6.685455e-01     3.850000e+00     1.000000e+01     5.873645e+00     6.565081e-01     1.514301e-03     1.921472e-01     -3.648284e-11    3.482838e-11     8.252978e-12     8.466733e-13     4.442352e-13     7.506817e-13     -3.061522e-13    1.581985e-14     -2.328784e-16    5.006487e-16     -2.167161e-16    2.582247e-16     2.760476e-19     1.046749e-18     -4.168992e-17    -1.680906e-17    1.221843e-16     -4.375591e-17    -6.612715e-16    -4.133106e-16    7.769630e-16     -5.800512e-16    2.883962e-14     -7.352924e-14    2.523510e-05     -1.519300e-08    -2.524454e-05    -2.527989e-08    -1.189355e+01    -1.451939e-05    3.047270e+04     -2.270127e-05    -3.047256e+04    -2.503150e-05    2.864906e+04     -4.635718e-05    -2.864895e+04    -5.100804e-05    1.311079e+01     -6.721935e-05    
3.816130e+00     6.728867e-01     3.875000e+00     1.000000e+01     5.912297e+00     6.560228e-01     1.523101e-03     1.921062e-01     -2.558716e-05    5.264980e-08     -4.378760e-11    4.646029e-11     1.089217e-12     2.319918e-13     -4.999657e-16    1.100125e-15     -3.864470e-17    3.993787e-17     -5.224164e-19    2.655922e-18     5.926124e-17     -1.113319e-17    1.676994e-17     -5.420685e-17    -3.601703e-16    -5.577590e-16    -8.829286e-17    -5.655669e-16    8.113203e-14     -1.344472e-13    -8.014288e-13    -1.039420e-12    2.039712e-12     -1.428620e-11    2.557738e-05     -9.398743e-08    -1.204043e+01    -1.492429e-05    3.047385e+04     -2.340160e-05    -3.047370e+04    -2.578699e-05    2.865034e+04     -4.803923e-05    -2.865024e+04    -5.282802e-05    1.326456e+01     -6.607766e-05    
3.840750e+00     6.772279e-01     3.900000e+00     1.000000e+01     5.950938e+00     6.555455e-01     1.532050e-03     1.920644e-01     -2.600469e-05    3.471812e-08     2.025688e-11     2.661050e-11     -4.253310e-13    1.132531e-12     1.497828e-13     1.125549e-14     -1.063030e-16    9.429354e-16     5.920196e-16     4.594847e-16     -1.173239e-17    8.937901e-18     1.344315e-18     -3.302302e-18    3.205601e-17     -1.875738e-17    -2.941855e-16    -2.379869e-17    4.094105e-16     -7.685331e-16    -9.229286e-14    -1.375881e-13    3.810131e-11     -3.572157e-11    2.599469e-05     -7.704068e-08    -1.218825e+01    -1.534071e-05    3.047500e+04     -2.411811e-05    -3.047486e+04    -2.655954e-05    2.865164e+04     -4.977293e-05    -2.865153e+04    -5.470308e-05    1.341927e+01     -6.500266e-05    
3.865370e+00     6.815691e-01     3.925000e+00     1.000000e+01     5.989569e+00     6.550760e-01     1.541146e-03     1.920218e-01     2.632145e-05     1.067662e-08     -4.571563e-11    8.664636e-12     5.752621e-12     4.557593e-12     4.460181e-13     4.060432e-13     -5.499330e-14    9.591592e-15     1.022195e-15     7.139018e-16     -1.249213e-15    2.592981e-16     1.158856e-16     2.144418e-16     2.083320e-17     3.809894e-17     -9.814210e-19    -1.151835e-18    3.098372e-16     -1.832899e-16    -9.860496e-17    -4.273330e-16    -2.333370e-13    -2.290033e-13    -2.633134e-05    -5.382441e-08    -1.233700e+01    -1.576925e-05    3.047616e+04     -2.485103e-05    -3.047602e+04    -2.734937e-05    2.865295e+04     -5.155965e-05    -2.865283e+04    -5.663460e-05    1.357495e+01     -6.399234e-05    
3.889991e+00     6.859103e-01     3.950000e+00     1.000000e+01     6.028191e+00     6.546141e-01     1.550387e-03     1.919784e-01     3.222211e-13     7.591125e-13     3.161175e-15     5.375288e-16     -2.788240e-16    3.676665e-16     3.322117e-17     6.559809e-17     -6.355770e-17    6.278467e-17     9.930528e-16     5.861586e-17     -1.111112e-18    -7.918102e-19    -2.549057e-16    -1.162845e-16    -7.580381e-15    -3.752287e-14    -3.858581e-13    -2.400807e-12    4.440578e-12     -1.028435e-11    -1.467723e-11    -2.612501e-11    2.661644e-05     -3.008433e-09    -2.662662e-05    -4.082887e-08    -1.248668e+01    -1.620936e-05    3.047733e+04     -2.560061e-05    -3.047718e+04    -2.815673e-05    2.865426e+04     -5.340075e-05    -2.865415e+04    -5.862407e-05    1.373157e+01     -6.304389e-05    
3.914611e+00     6.902515e-01     3.975000e+00     1.000000e+01     6.066803e+00     6.541598e-01     1.559773e-03     1.919342e-01     -6.323392e-13    1.446329e-12     2.666365e-16     7.522801e-16     3.171100e-17     8.156117e-17     7.349293e-17     3.975886e-17     -1.127698e-18    1.797553e-18     -1.286736e-16    -1.996315e-17    1.920511e-16     -2.436736e-16    -1.419940e-16    -6.801613e-16    3.003749e-13     -2.424526e-13    -3.205080e-13    -3.103632e-13    -9.643328e-12    -3.948260e-12    2.160801e-11     -8.121192e-11    -2.692202e-05    -1.088758e-08    2.691154e-05     -3.361976e-08    -1.263730e+01    -1.666171e-05    3.047851e+04     -2.636708e-05    -3.047836e+04    -2.898187e-05    2.865558e+04     -5.529763e-05    -2.865547e+04    -6.067293e-05    1.388915e+01     -6.215652e-05    
3.939231e+00     6.945927e-01     4.000000e+00     1.000000e+01     6.105406e+00     6.537129e-01     1.569301e-03     1.918892e-01     4.470997e-11     9.896366e-11     1.823047e-12     1.103973e-12     3.136871e-14     2.157442e-14     1.790491e-15     5.436215e-16     -1.346617e-16    2.757223e-16     -5.022582e-16    2.723382e-16     -2.279223e-17    7.445525e-17     1.773682e-17     1.475673e-17     -2.179427e-18    -3.335928e-18    6.089322e-16     -4.150254e-16    -7.965675e-13    -8.114244e-13    -2.012403e-12    -3.959313e-12    -2.733054e-05    -2.006941e-08    2.731987e-05     -2.566281e-08    -1.278886e+01    -1.712569e-05    3.047969e+04     -2.715069e-05    -3.047954e+04    -2.982505e-05    2.865691e+04     -5.725176e-05    1.404768e+01     -6.132720e-05    -2.865680e+04    -6.278272e-05    
3.963851e+00     6.989339e-01     4.025000e+00     1.000000e+01     6.144000e+00     6.532732e-01     1.578971e-03     1.918434e-01     -9.644744e-12    1.530886e-11     5.550685e-14     3.496347e-13     -7.865542e-16    1.010234e-15     4.891580e-16     6.273187e-16     3.433649e-17     1.376452e-16     1.367963e-17     5.670825e-17     1.413053e-18     -1.528839e-18    -5.608369e-17    -3.323105e-16    -2.770741e-16    -4.179060e-16    1.636663e-14     -1.932727e-13    -9.423371e-13    -1.620461e-12    -3.777745e-11    -5.284136e-11    -2.765239e-05    -1.715361e-08    2.764160e-05     -2.925234e-08    -1.294134e+01    -1.760200e-05    3.048088e+04     -2.795168e-05    -3.048073e+04    -3.068649e-05    2.865825e+04     -5.926456e-05    1.420716e+01     -6.055454e-05    -2.865813e+04    -6.495499e-05    
